ENb001_CL01APR08-s,0,0,0
ENb001_CL01APR08-d,0,0,0
RFa001_CL01APR08-s,0,0,0
RFa001_CL01APR08-d,0,0,0
RFa009_CL01APR08-s,0,0,0
RFa009_CL01APR08-d,0,0,0
RFa012_CL01APR08-s,0,0,0
RFa012_CL01APR08-d,0,0,0
RFb001_CL01APR08-s,0,0,0
RFb001_CL01APR08-d,0,0,0
FIa001_CL01APR09-s,0,0,0
FIa001_CL01APR09-d,0,0,0
FIa048_CL01APR09-s,0,0,0
FIa048_CL01APR09-d,0,0,0
FIa049_CL01APR09-s,0,0,0
FIa049_CL01APR09-d,0,0,0
CFc001_CL01APR13-s,0,0,0
CFc001_CL01APR13-d,0,0,0
HTa001_CL01APR13-s,0,0,0
HTa001_CL01APR13-d,0,0,0
HTa046_CL01APR13-s,0,0,0
HTa046_CL01APR13-d,0,0,0
RCa001_CL01APR14-s,0,0,0
RCa001_CL01APR14-d,0,0,0
RCa009_CL01APR14-s,0,0,0
RCa009_CL01APR14-d,0,0,0
RCa024_CL01APR14-s,0,0,0
RCa024_CL01APR14-d,0,0,0
SEa001_CL01APR15-s,0,0,0
SEa001_CL01APR15-d,0,0,0
SEa007_CL01APR15-s,0,0,0
SEa007_CL01APR15-d,0,0,0
SEa012_CL01APR15-s,0,0,0
SEa012_CL01APR15-d,0,0,0
SEb001_CL01APR15-s,0,0,0
SEb001_CL01APR15-d,0,0,0
RCa001_CL01APR17-s,0,0,0
RCa001_CL01APR17-d,0,0,0
RCa024_CL01APR17-s,0,0,0
RCa024_CL01APR17-d,0,0,0
NIa001_CL01APR18-s,0,0,0
NIa001_CL01APR18-d,0,0,0
NIa020_CL01APR18-s,0.002443333333333333,0.002443333333333333,0
NIa020_CL01APR18-d,0,0,0
NIa030_CL01APR18-s,0,0,0
NIa030_CL01APR18-d,0,0,0
BFa001_CL01AUG08-s,0,0,0
BFa001_CL01AUG08-d,0,0,0
BFa003_CL01AUG08-s,0,0,0
BFa003_CL01AUG08-d,0,0,0
BFa012_CL01AUG08-s,0,0,0
BFa012_CL01AUG08-d,0,0,0
GEb001_CL01AUG13-s,0,0,0
GEb001_CL01AUG13-d,0,0,0
GEb008_CL01AUG13-s,0,0,0
GEb008_CL01AUG13-d,0,0,0
GEb011_CL01AUG13-s,0,0,0
GEb011_CL01AUG13-d,0,0,0
GEb012_CL01AUG13-s,0,0,0
GEb012_CL01AUG13-d,0,0,0
GEb013_CL01AUG13-s,0,0,0
GEb013_CL01AUG13-d,0,0,0
SMa001_CL01DEC05-s,0,0,0
SMa001_CL01DEC05-d,0,0,0
SMa009_CL01DEC05-s,0,0,0
SMa009_CL01DEC05-d,0,0,0
SMa010_CL01DEC05-s,0,0,0
SMa010_CL01DEC05-d,0,0,0
CDa001_CL01DEC06-s,0,0,0
CDa001_CL01DEC06-d,0,0,0
CDb001_CL01DEC06-s,0,0,0
CDb001_CL01DEC06-d,0,0,0
RFa001_CL01DEC09-s,0,0,0
RFa001_CL01DEC09-d,0,0,0
RFa004_CL01DEC09-s,0,0,0
RFa004_CL01DEC09-d,0,0,0
CFc001_CL01DEC12-s,0,0,0
CFc001_CL01DEC12-d,0,0,0
HTa001_CL01DEC12-s,0,0,0
HTa001_CL01DEC12-d,0,0,0
HTa046_CL01DEC12-s,0,0,0
HTa046_CL01DEC12-d,0,0,0
SMa001_CL01FEB07-s,0,0,0
SMa001_CL01FEB07-d,0,0,0
SMa021_CL01FEB07-s,0,0,0
SMa021_CL01FEB07-d,0,0,0
SMa022_CL01FEB07-s,0,0,0
SMa022_CL01FEB07-d,0,0,0
SMa023_CL01FEB07-s,0,0,0
SMa023_CL01FEB07-d,0,0,0
SMa001_CL01FEB09-s,0,0,0
SMa001_CL01FEB09-d,0,0,0
SMa021_CL01FEB09-s,0,0,0
SMa021_CL01FEB09-d,0,0,0
SMa022_CL01FEB09-s,0,0,0
SMa022_CL01FEB09-d,0,0,0
SMa023_CL01FEB09-s,0,0,0
SMa023_CL01FEB09-d,0,0,0
INa004_CL01FEB15-s,0,0,0
INa004_CL01FEB15-d,0,0,0
INf001_CL01FEB15-s,0,0,0
INf001_CL01FEB15-d,0,0,0
SEa001_CL01JAN09-s,0,0,0
SEa001_CL01JAN09-d,0,0,0
SEa007_CL01JAN09-s,0,0,0
SEa007_CL01JAN09-d,0,0,0
SEb001_CL01JAN09-s,0,0,0
SEb001_CL01JAN09-d,0,0,0
FMa001_CL01JAN18-s,0,0,0
FMa001_CL01JAN18-d,0,0,0
FMa032_CL01JAN18-s,0,0,0
FMa032_CL01JAN18-d,0,0,0
FMa033_CL01JAN18-s,0,0,0
FMa033_CL01JAN18-d,0,0,0
FMa034_CL01JAN18-s,0,0,0
FMa034_CL01JAN18-d,0,0,0
FMa035_CL01JAN18-s,0,0,0
FMa035_CL01JAN18-d,0,0,0
FMa036_CL01JAN18-s,0,0,0
FMa036_CL01JAN18-d,0,0,0
SEa001_CL01JUL08-s,0,0,0
SEa001_CL01JUL08-d,0,0,0
SEa007_CL01JUL08-s,0,0,0
SEa007_CL01JUL08-d,0,0,0
SMa001_CL01JUL10-s,0,0,0
SMa001_CL01JUL10-d,0,0,0
SMa036_CL01JUL10-s,0,0,0
SMa036_CL01JUL10-d,0,0,0
SMa037_CL01JUL10-s,0,0,0
SMa037_CL01JUL10-d,0,0,0
SMe001_CL01JUL10-s,0,0,0
SMe001_CL01JUL10-d,0,0,0
FIa074_CL01JUL11-s,0,0,0
FIa074_CL01JUL11-d,0,0,0
FIg001_CL01JUL11-s,0,0,0
FIg001_CL01JUL11-d,0,0,0
LEb001_CL01JUL16-s,0,0,0
LEb001_CL01JUL16-d,0,0,0
LEb013_CL01JUL16-s,0,0,0
LEb013_CL01JUL16-d,0,0,0
LEb014_CL01JUL16-s,0,0,0
LEb014_CL01JUL16-d,0,0,0
LEb015_CL01JUL16-s,0,0,0
LEb015_CL01JUL16-d,0,0,0
LEb016_CL01JUL16-s,0,0,0
LEb016_CL01JUL16-d,0,0,0
MSa001_CL01JUL17-s,0,0,0
MSa001_CL01JUL17-d,0,0,0
SEa001_CL01JUL17-s,0,0,0
SEa001_CL01JUL17-d,0,0,0
SEa007_CL01JUL17-s,0,0,0
SEa007_CL01JUL17-d,0,0,0
SEa022_CL01JUL17-s,0,0,0
SEa022_CL01JUL17-d,0,0,0
ENb001_CL01JUN07-s,0,0,0
ENb001_CL01JUN07-d,0,0,0
RFa001_CL01JUN07-s,0,0,0
RFa001_CL01JUN07-d,0,0,0
RFa002_CL01JUN07-s,0,0,0
RFa002_CL01JUN07-d,0,0,0
RFa006_CL01JUN07-s,0,0,0
RFa006_CL01JUN07-d,0,0,0
RFa009_CL01JUN07-s,0,0,0
RFa009_CL01JUN07-d,0,0,0
RFb001_CL01JUN07-s,0,0,0
RFb001_CL01JUN07-d,0,0,0
TFa001_CL01JUN11-s,0,0,0
TFa001_CL01JUN11-d,0,0,0
TFa004_CL01JUN11-s,0,0,0
TFa004_CL01JUN11-d,0,0,0
TFa001_CL01JUN12-s,0,0,0
TFa001_CL01JUN12-d,0,0,0
TFa006_CL01JUN12-s,0,0,0
TFa006_CL01JUN12-d,0,0,0
GEb001_CL01JUN14-s,0,0,0
GEb001_CL01JUN14-d,0,0,0
GEb012_CL01JUN14-s,0,0,0
GEb012_CL01JUN14-d,0,0,0
GEb013_CL01JUN14-s,0,0,0
GEb013_CL01JUN14-d,0,0,0
GEb014_CL01JUN14-s,0,0,0
GEb014_CL01JUN14-d,0,0,0
GEb017_CL01JUN14-s,0,0,0
GEb017_CL01JUN14-d,0,0,0
FMa001_CL01JUN16-s,0,0,0
FMa001_CL01JUN16-d,0,0,0
FMa020_CL01JUN16-s,0,0,0
FMa020_CL01JUN16-d,0,0,0
FEb001_CL01MAY06-s,0,0,0
FEb001_CL01MAY06-d,0,0,0
FEb003_CL01MAY06-s,0,0,0
FEb003_CL01MAY06-d,0,0,0
ACc001_CL01MAY08-s,0,0,0
ACc001_CL01MAY08-d,0,0,0
FIa001_CL01MAY08-s,0,0,0
FIa001_CL01MAY08-d,0,0,0
FIa020_CL01MAY08-s,0,0,0
FIa020_CL01MAY08-d,0,0,0
FIa047_CL01MAY08-s,0,0,0
FIa047_CL01MAY08-d,0,0,0
FIa001_CL01MAY10-s,0,0,0
FIa001_CL01MAY10-d,0,0,0
FIa020_CL01MAY10-s,0,0,0
FIa020_CL01MAY10-d,0,0,0
FIa001_CL01MAY14-s,0,0,0
FIa001_CL01MAY14-d,0,0,0
FIa108_CL01MAY14-s,0,0,0
FIa108_CL01MAY14-d,0,0,0
FIa109_CL01MAY14-s,0,0,0
FIa109_CL01MAY14-d,0,0,0
RFa001_CL01MAY15-s,0,0,0
RFa001_CL01MAY15-d,0,0,0
RFa004_CL01MAY15-s,0,0,0
RFa004_CL01MAY15-d,0,0,0
MCa001_CL01MAY16-s,0,0,0
MCa001_CL01MAY16-d,0,0,0
MCa002_CL01MAY16-s,0,0,0
MCa002_CL01MAY16-d,0,0,0
CFc001_CL01MAY17-s,0,0,0
CFc001_CL01MAY17-d,0,0,0
HTc015_CL01MAY17-s,0,0,0
HTc015_CL01MAY17-d,0,0,0
HEa001_CL01NOV05-s,0,0,0
HEa001_CL01NOV05-d,0,0,0
HEa002_CL01NOV05-s,0,0,0
HEa002_CL01NOV05-d,0,0,0
SEb001_CL01NOV06-s,0,0,0
SEb001_CL01NOV06-d,0,0,0
SEb002_CL01NOV06-s,0,0,0
SEb002_CL01NOV06-d,0,0,0
FIa001_CL01NOV07-s,0,0,0
FIa001_CL01NOV07-d,0,0,0
FIa035_CL01NOV07-s,0,0,0
FIa035_CL01NOV07-d,0,0,0
BFa001_CL01NOV15-s,0,0,0
BFa001_CL01NOV15-d,0,0,0
BFa010_CL01NOV15-s,0,0,0
BFa010_CL01NOV15-d,0,0,0
BFa025_CL01NOV15-s,0,0,0
BFa025_CL01NOV15-d,0,0,0
BFa026_CL01NOV15-s,0,0,0
BFa026_CL01NOV15-d,0,0,0
BFa028_CL01NOV15-s,0,0,0
BFa028_CL01NOV15-d,0,0,0
BFa031_CL01NOV15-s,0,0,0
BFa031_CL01NOV15-d,0,0,0
BFa032_CL01NOV15-s,0,0,0
BFa032_CL01NOV15-d,0,0,0
FMa001_CL01NOV17-s,0,0,0
FMa001_CL01NOV17-d,0,0,0
FMa027_CL01NOV17-s,0,0,0
FMa027_CL01NOV17-d,0,0,0
FIa001_CL01OCT06-s,0,0,0
FIa001_CL01OCT06-d,0,0,0
FIa022_CL01OCT06-s,0,0,0
FIa022_CL01OCT06-d,0,0,0
FIa024_CL01OCT06-s,0,0,0
FIa024_CL01OCT06-d,0,0,0
HTa001_CL01OCT08-s,0,0,0
HTa001_CL01OCT08-d,0,0,0
HTa015_CL01OCT08-s,0,0,0
HTa015_CL01OCT08-d,0,0,0
HTa025_CL01OCT08-s,0,0,0
HTa025_CL01OCT08-d,0,0,0
FMa001_CL01OCT12-s,0,0,0
FMa001_CL01OCT12-d,0,0,0
FMa010_CL01OCT12-s,0,0,0
FMa010_CL01OCT12-d,0,0,0
FMa001_CL01OCT17-s,0,0,0
FMa001_CL01OCT17-d,0,0,0
FMa028_CL01OCT17-s,0,0,0
FMa028_CL01OCT17-d,0,0,0
FIa001_CL01SEP06-s,0,0,0
FIa001_CL01SEP06-d,0,0,0
FIa020_CL01SEP06-s,0,0,0
FIa020_CL01SEP06-d,0,0,0
FIa029_CL01SEP06-s,0,0,0
FIa029_CL01SEP06-d,0,0,0
FIa001_CL01SEP07-s,0,0,0
FIa001_CL01SEP07-d,0,0,0
FIa017_CL01SEP07-s,0,0,0
FIa017_CL01SEP07-d,0,0,0
FIa026_CL01SEP07-s,0,0,0
FIa026_CL01SEP07-d,0,0,0
FIa034_CL01SEP07-s,0,0,0
FIa034_CL01SEP07-d,0,0,0
FIb001_CL01SEP07-s,0,0,0
FIb001_CL01SEP07-d,0,0,0
FIa001_CL01SEP09-s,0,0,0
FIa001_CL01SEP09-d,0,0,0
FIa052_CL01SEP09-s,0,0,0
FIa052_CL01SEP09-d,0,0,0
FIa053_CL01SEP09-s,0,0,0
FIa053_CL01SEP09-d,0,0,0
FIa054_CL01SEP09-s,0,0,0
FIa054_CL01SEP09-d,0,0,0
RFa001_CL01SEP11-s,0,0,0
RFa001_CL01SEP11-d,0,0,0
RFa004_CL01SEP11-s,0,0,0
RFa004_CL01SEP11-d,0,0,0
SMa001_CL01SEP13-s,0,0,0
SMa001_CL01SEP13-d,0,0,0
SMa053_CL01SEP13-s,0,0,0
SMa053_CL01SEP13-d,0,0,0
SMa054_CL01SEP13-s,0,0,0
SMa054_CL01SEP13-d,0,0,0
SMe001_CL01SEP13-s,0,0,0
SMe001_CL01SEP13-d,0,0,0
EIc001_CL01SEP14-s,0,0,0
EIc001_CL01SEP14-d,0,0,0
EIc002_CL01SEP14-s,0,0,0
EIc002_CL01SEP14-d,0,0,0
EIc003_CL01SEP14-s,0,0,0
EIc003_CL01SEP14-d,0,0,0
EIc004_CL01SEP14-s,0,0,0
EIc004_CL01SEP14-d,0,0,0
HTa001_CL02APR08-s,0,0,0
HTa001_CL02APR08-d,0,0,0
HTa018_CL02APR08-s,0,0,0
HTa018_CL02APR08-d,0,0,0
HTc001_CL02APR08-s,0,0,0
HTc001_CL02APR08-d,0,0,0
TFa001_CL02APR10-s,0,0,0
TFa001_CL02APR10-d,0,0,0
TFa004_CL02APR10-s,0,0,0
TFa004_CL02APR10-d,0,0,0
FMa001_CL02APR13-s,0,0,0
FMa001_CL02APR13-d,0,0,0
FMa010_CL02APR13-s,0,0,0
FMa010_CL02APR13-d,0,0,0
CFc001_CL02APR15-s,0,0,0
CFc001_CL02APR15-d,0,0,0
HTa001_CL02APR15-s,0,0,0
HTa001_CL02APR15-d,0,0,0
HTa046_CL02APR15-s,0,0,0
HTa046_CL02APR15-d,0,0,0
EIc001_CL02APR16-s,0,0,0
EIc001_CL02APR16-d,0,0,0
EIc002_CL02APR16-s,0,0,0
EIc002_CL02APR16-d,0,0,0
EIc003_CL02APR16-s,0,0,0
EIc003_CL02APR16-d,0,0,0
EIc005_CL02APR16-s,0,0,0
EIc005_CL02APR16-d,0,0,0
NIa001_CL02APR17-s,0,0,0
NIa001_CL02APR17-d,0,0,0
NIa020_CL02APR17-s,0,0,0
NIa020_CL02APR17-d,0,0,0
NIa030_CL02APR17-s,0,0,0
NIa030_CL02APR17-d,0,0,0
NIa047_CL02APR17-s,0,0,0
NIa047_CL02APR17-d,0,0,0
RCa001_CL02DEC06-s,0,0,0
RCa001_CL02DEC06-d,0,0,0
RCa002_CL02DEC06-s,0,0,0
RCa002_CL02DEC06-d,0,0,0
RCa003_CL02DEC06-s,0,0,0
RCa003_CL02DEC06-d,0,0,0
RCa004_CL02DEC06-s,0,0,0
RCa004_CL02DEC06-d,0,0,0
RCa005_CL02DEC06-s,0,0,0
RCa005_CL02DEC06-d,0,0,0
MCa001_CL02JUL16-s,0,0,0
MCa001_CL02JUL16-d,0,0,0
MCa003_CL02JUL16-s,0,0,0
MCa003_CL02JUL16-d,0,0,0
MCa004_CL02JUL16-s,0,0,0
MCa004_CL02JUL16-d,0,0,0
SMa001_CL02JUL17-s,0,0,0
SMa001_CL02JUL17-d,0,0,0
SMa007_CL02JUL17-s,0,0,0
SMa007_CL02JUL17-d,0,0,0
SMa069_CL02JUL17-s,0,0,0
SMa069_CL02JUL17-d,0,0,0
SMa070_CL02JUL17-s,0,0,0
SMa070_CL02JUL17-d,0,0,0
SMa071_CL02JUL17-s,0,0,0
SMa071_CL02JUL17-d,0,0,0
SMa072_CL02JUL17-s,0,0,0
SMa072_CL02JUL17-d,0,0,0
SMa076_CL02JUL17-s,0,0,0
SMa076_CL02JUL17-d,0,0,0
SMa078_CL02JUL17-s,0,0,0
SMa078_CL02JUL17-d,0,0,0
SMf001_CL02JUL17-s,0,0,0
SMf001_CL02JUL17-d,0,0,0
SEa001_CL02JUN07-s,0,0,0
SEa001_CL02JUN07-d,0,0,0
SEa007_CL02JUN07-s,0,0,0
SEa007_CL02JUN07-d,0,0,0
FIa001_CL02JUN11-s,0,0,0
FIa001_CL02JUN11-d,0,0,0
FIa071_CL02JUN11-s,0,0,0
FIa071_CL02JUN11-d,0,0,0
FIa079_CL02JUN11-s,0,0,0
FIa079_CL02JUN11-d,0,0,0
FIa095_CL02JUN11-s,0,0,0
FIa095_CL02JUN11-d,0,0,0
FIa001_CL02MAY14-s,0,0,0
FIa001_CL02MAY14-d,0,0,0
FIa071_CL02MAY14-s,0,0,0
FIa071_CL02MAY14-d,0,0,0
FIa111_CL02MAY14-s,0,0,0
FIa111_CL02MAY14-d,0,0,0
FIa113_CL02MAY14-s,0,0,0
FIa113_CL02MAY14-d,0,0,0
FIa122_CL02MAY14-s,0,0,0
FIa122_CL02MAY14-d,0,0,0
FIa123_CL02MAY14-s,0,0,0
FIa123_CL02MAY14-d,0,0,0
FIa124_CL02MAY14-s,0,0,0
FIa124_CL02MAY14-d,0,0,0
FIa125_CL02MAY14-s,0,0,0
FIa125_CL02MAY14-d,0,0,0
BRa001_CL02MAY15-s,0,0,0
BRa001_CL02MAY15-d,0,0,0
BRa003_CL02MAY15-s,0,0,0
BRa003_CL02MAY15-d,0,0,0
NIa001_CL02MAY16-s,0,0,0
NIa001_CL02MAY16-d,0,0,0
NIa022_CL02MAY16-s,0,0,0
NIa022_CL02MAY16-d,0,0,0
NIa027_CL02MAY16-s,0,0,0
NIa027_CL02MAY16-d,0,0,0
FIa001_CL02MAY17-s,0,0,0
FIa001_CL02MAY17-d,0,0,0
FIa158_CL02MAY17-s,0,0,0
FIa158_CL02MAY17-d,0,0,0
RFa001_CL02NOV05-s,0,0,0
RFa001_CL02NOV05-d,0,0,0
RFa004_CL02NOV05-s,0,0,0
RFa004_CL02NOV05-d,0,0,0
RFa001_CL02NOV07-s,0,0,0
RFa001_CL02NOV07-d,0,0,0
RFa004_CL02NOV07-s,0,0,0
RFa004_CL02NOV07-d,0,0,0
RFa005_CL02NOV07-s,0,0,0
RFa005_CL02NOV07-d,0,0,0
RFb001_CL02NOV07-s,0,0,0
RFb001_CL02NOV07-d,0,0,0
SEa001_CL02SEP06-s,0,0,0
SEa001_CL02SEP06-d,0,0,0
SEa007_CL02SEP06-s,0,0,0
SEa007_CL02SEP06-d,0,0,0
SEb001_CL02SEP06-s,0,0,0
SEb001_CL02SEP06-d,0,0,0
FIb001_CL02SEP07-s,0,0,0
FIb001_CL02SEP07-d,0,0,0
FIb002_CL02SEP07-s,0,0,0
FIb002_CL02SEP07-d,0,0,0
FIb003_CL02SEP07-s,0,0,0
FIb003_CL02SEP07-d,0,0,0
SMa001_CL02SEP11-s,0,0,0
SMa001_CL02SEP11-d,0,0,0
SMa021_CL02SEP11-s,0,0,0
SMa021_CL02SEP11-d,0,0,0
SMa022_CL02SEP11-s,0,0,0
SMa022_CL02SEP11-d,0,0,0
SMa023_CL02SEP11-s,0,0,0
SMa023_CL02SEP11-d,0,0,0
FIa001_CL03APR10-s,0,0,0
FIa001_CL03APR10-d,0,0,0
FIa048_CL03APR10-s,0,0,0
FIa048_CL03APR10-d,0,0,0
RFa001_CL03APR13-s,0,0,0
RFa001_CL03APR13-d,0,0,0
RFa004_CL03APR13-s,0,0,0
RFa004_CL03APR13-d,0,0,0
RFa022_CL03APR13-s,0,0,0
RFa022_CL03APR13-d,0,0,0
FIa001_CL03APR16-s,0,0,0
FIa001_CL03APR16-d,0,0,0
FIa105_CL03APR16-s,0,0,0
FIa105_CL03APR16-d,0,0,0
FIa138_CL03APR16-s,0,0,0
FIa138_CL03APR16-d,0,0,0
MCa001_CL03APR17-s,0,0,0
MCa001_CL03APR17-d,0,0,0
MCa002_CL03APR17-s,0,0,0
MCa002_CL03APR17-d,0,0,0
MCa001_CL03APR18-s,0,0,0
MCa001_CL03APR18-d,0,0,0
MCa002_CL03APR18-s,0,0,0
MCa002_CL03APR18-d,0,0,0
SEa001_CL03JUL16-s,0,0,0
SEa001_CL03JUL16-d,0,0,0
SEa007_CL03JUL16-s,0,0,0
SEa007_CL03JUL16-d,0,0,0
SEb001_CL03JUL16-s,0,0,0
SEb001_CL03JUL16-d,0,0,0
INa003_CL03JUN11-s,0,0,0
INa003_CL03JUN11-d,0,0,0
INf001_CL03JUN11-s,0,0,0
INf001_CL03JUN11-d,0,0,0
INg001_CL03JUN11-s,0,0,0
INg001_CL03JUN11-d,0,0,0
FIa001_CL03MAY16-s,0,0,0
FIa001_CL03MAY16-d,0,0,0
FIa130_CL03MAY16-s,0,0,0
FIa130_CL03MAY16-d,0,0,0
SEb001_CL03NOV05-s,0,0,0
SEb001_CL03NOV05-d,0,0,0
SEb002_CL03NOV05-s,0,0,0
SEb002_CL03NOV05-d,0,0,0
BFa001_CL04APR13-s,0,0,0
BFa001_CL04APR13-d,0,0,0
BFa003_CL04APR13-s,0,0,0
BFa003_CL04APR13-d,0,0,0
BFa010_CL04APR13-s,0,0,0
BFa010_CL04APR13-d,0,0,0
BFa022_CL04APR13-s,0,0,0
BFa022_CL04APR13-d,0,0,0
BFa026_CL04APR13-s,0,0,0
BFa026_CL04APR13-d,0,0,0
MCa001_CL04APR17-s,0,0,0
MCa001_CL04APR17-d,0,0,0
MCa003_CL04APR17-s,0,0,0
MCa003_CL04APR17-d,0,0,0
MCa004_CL04APR17-s,0,0,0
MCa004_CL04APR17-d,0,0,0
MCa005_CL04APR17-s,0,0,0
MCa005_CL04APR17-d,0,0,0
BRa001_CL05APR17-s,0,0,0
BRa001_CL05APR17-d,0,0,0
BRa003_CL05APR17-s,0,0,0
BRa003_CL05APR17-d,0,0,0
CFc001_CL06APR17-s,0,0,0
CFc001_CL06APR17-d,0,0,0
HTc016_CL06APR17-s,0,0,0
HTc016_CL06APR17-d,0,0,0
RFa001_CL07APR17-s,0,0,0
RFa001_CL07APR17-d,0,0,0
RFa004_CL07APR17-s,0,0,0
RFa004_CL07APR17-d,0,0,0
BFa001_CL08APR17-s,0,0,0
BFa001_CL08APR17-d,0,0,0
BFa010_CL08APR17-s,0,0,0
BFa010_CL08APR17-d,0,0,0
BFa028_CL08APR17-s,0,0,0
BFa028_CL08APR17-d,0,0,0
BFa032_CL08APR17-s,0,0,0
BFa032_CL08APR17-d,0,0,0
FMa001_CL08APR18-s,0,0,0
FMa001_CL08APR18-d,0,0,0
FMa032_CL08APR18-s,0,0,0
FMa032_CL08APR18-d,0,0,0
FMa035_CL08APR18-s,0,0,0
FMa035_CL08APR18-d,0,0,0
FMa036_CL08APR18-s,0,0,0
FMa036_CL08APR18-d,0,0,0
CFc001_CL09APR17-s,0,0,0
CFc001_CL09APR17-d,0,0,0
HTc013_CL09APR17-s,0,0,0
HTc013_CL09APR17-d,0,0,0
HTc017_CL09APR17-s,0,0,0
HTc017_CL09APR17-d,0,0,0
CFc001_CL09APR18-s,0,0,0
CFc001_CL09APR18-d,0,0,0
HTc001_CL09APR18-s,0,0,0
HTc001_CL09APR18-d,0,0,0
HTc013_CL09APR18-s,0,0,0
HTc013_CL09APR18-d,6300.029621666667,6300.029621666667,0
HTc001_CL10APR17-s,0,0,0
HTc001_CL10APR17-d,0,0,0
HTc010_CL10APR17-s,0,0,0
HTc010_CL10APR17-d,0,0,0
HTc011_CL10APR17-s,0,0,0
HTc011_CL10APR17-d,0,0,0
HTc012_CL10APR17-s,0,0,0
HTc012_CL10APR17-d,0,0,0
SMa001_CP01APR09-s,0,0,0
SMa001_CP01APR09-d,0,0,0
SMa021_CP01APR09-s,0,0,0
SMa021_CP01APR09-d,0,0,0
SMa022_CP01APR09-s,0,0,0
SMa022_CP01APR09-d,0,0,0
SMa023_CP01APR09-s,0,0,0
SMa023_CP01APR09-d,0,0,0
SMa001_CP01APR10-s,0,0,0
SMa001_CP01APR10-d,0,0,0
SMa021_CP01APR10-s,0,0,0
SMa021_CP01APR10-d,0,0,0
SMa022_CP01APR10-s,0,0,0
SMa022_CP01APR10-d,0,0,0
SMa023_CP01APR10-s,0,0,0
SMa023_CP01APR10-d,0,0,0
NIa001_CP01APR12-s,0,0,0
NIa001_CP01APR12-d,0,0,0
NIa016_CP01APR12-s,0,0,0
NIa016_CP01APR12-d,0,0,0
NIa017_CP01APR12-s,0,0,0
NIa017_CP01APR12-d,0,0,0
NIa018_CP01APR12-s,0,0,0
NIa018_CP01APR12-d,0,0,0
NIa024_CP01APR12-s,0,0,0
NIa024_CP01APR12-d,0,0,0
CFc001_CP01APR13-s,0,0,0
CFc001_CP01APR13-d,0,0,0
HTa001_CP01APR13-s,0,0,0
HTa001_CP01APR13-d,0,0,0
HTa027_CP01APR13-s,0,0,0
HTa027_CP01APR13-d,0,0,0
HTa038_CP01APR13-s,0,0,0
HTa038_CP01APR13-d,0,0,0
HTa045_CP01APR13-s,0,0,0
HTa045_CP01APR13-d,0,0,0
CFc001_CP01APR14-s,0,0,0
CFc001_CP01APR14-d,0,0,0
HTa001_CP01APR14-s,0,0,0
HTa001_CP01APR14-d,0,0,0
HTa027_CP01APR14-s,0,0,0
HTa027_CP01APR14-d,0,0,0
HTa045_CP01APR14-s,0,0,0
HTa045_CP01APR14-d,0,0,0
SMa001_CP01APR15-s,0,0,0
SMa001_CP01APR15-d,0,0,0
SMa007_CP01APR15-s,0,0,0
SMa007_CP01APR15-d,0,0,0
SMa059_CP01APR15-s,0,0,0
SMa059_CP01APR15-d,0,0,0
ICa001_CP01APR16-s,0,0,0
ICa001_CP01APR16-d,0,0,0
ICa011_CP01APR16-s,0,0,0
ICa011_CP01APR16-d,0,0,0
FIa001_CP01APR17-s,0,0,0
FIa001_CP01APR17-d,0,0,0
FIa071_CP01APR17-s,0,0,0
FIa071_CP01APR17-d,0,0,0
FIa122_CP01APR17-s,0,0,0
